id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11679419,”305”TOKYOSKYTREE 1 minute walking FreeWIFI,62035844,禎和,,Sumida Ku,35.71129,139.81322,Entire home/apt,4000,1,242,2020-10-01,4.14,1,1
11698985,(3) Near Roppongi/120㎡ / 3BR / 14 beds /Max 16 ppl,41173339,Takashi & 昊笠/Haoli,,Minato Ku,35.66314,139.7429,Entire home/apt,29880,1,178,2019-06-30,3.22,3,27
11707228,"Max 4 people! Sensoji, Skytree soon. Asakusa room.",51187340,Masa,,Taito Ku,35.72511,139.79787,Private room,5000,2,180,2019-12-22,3.17,2,179
11711938,Roof Terrance/Car space/Luggage Deposit/Free wifi,62053989,Yukari&David,,Meguro Ku,35.65038,139.69131,Entire home/apt,20128,1,194,2020-12-12,3.30,1,250
11719571,Wi-Fi完備！テレワーク 在宅ワーク用スペース 4LDK デスクワーク,54419507,Hiro,,Arakawa Ku,35.74529,139.77419,Entire home/apt,12800,1,114,2020-08-30,2.26,1,32
11725564,Artist Studio☆Tokyo Kumegawa,47350689,Sohei,,Higashimurayama Shi,35.74838,139.46536,Entire home/apt,6857,1,108,2020-11-14,1.83,7,55
11761568,皎月山荘・松　Kougetsu Sanso - Moon Villa in Tokyo・Matsu,48076855,Moron,,Hachioji Shi,35.65546,139.2694,Private room,25600,1,0,,,4,30
11775972,#Alleviate the fatigue of tr 珍友民宿,46798822,横山  美樹,,Nakano Ku,35.69089,139.67449,Private room,5800,1,129,2020-01-14,2.18,2,235
11781683,1 minute from the station,58691587,Kei,,Suginami Ku,35.67132,139.60985,Entire home/apt,2980,1,185,2020-11-07,4.56,3,1
11827731,Good Access&Enjoyable City Life　H05,51966672,Yoshi,,Arakawa Ku,35.73173,139.76255,Entire home/apt,6286,2,55,2021-01-05,0.93,5,124
11829622,"(A302) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,4149,2,74,2021-01-27,1.48,28,113
11849761,103Tokyo JRHirai St. take a walk9minutes apartment,37012733,Mariko,,Edogawa Ku,35.70287,139.84335,Entire home/apt,3500,14,38,2020-11-18,0.66,3,86
11851041,Private studio 2 mins from Station!,1181399,Sally,,Minato Ku,35.63869,139.73905,Entire home/apt,4363,5,45,2019-05-25,0.79,1,39
11851857,Near Roppongi/90㎡ / 2BR / 9 beds /Max 11 people,41173339,Takashi & 昊笠/Haoli,,Minato Ku,35.6625,139.74356,Entire home/apt,33578,1,192,2019-06-30,3.45,3,27
11874039,"SAMURAI House, Only 3min from Haneda Air! 7PPL OK!",63311506,Biny,,Ota Ku,35.55042,139.74674,Entire home/apt,15286,2,14,2019-11-02,0.26,1,88
11976628,Calm House #301 near Shinjuku/Shibuya,43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,5500,2,250,2021-01-25,4.25,10,274
11981272,newly built♪2rooms/2bath♪New!Powerful cloth dryer~,43855091,Rumika,,Shibuya Ku,35.68338,139.68218,Entire home/apt,4000,5,113,2021-01-14,1.97,11,32
11984824,"New Studio, 5 to Shinjuku Station min",64055887,Lemonz,,Shinjuku Ku,35.68945,139.70367,Entire home/apt,8000,3,185,2020-03-29,3.24,1,11
12000392,"Tokyo - Modern, private space 5 mins from station",51737701,K&T,,Katsushika Ku,35.73054,139.83843,Entire home/apt,4518,2,37,2019-12-15,0.67,2,0
12009565,Walk to Asakusa Ueno w/Skytree View #3,50718640,Kentaro & Family,,Taito Ku,35.71646,139.78557,Entire home/apt,19000,1,223,2021-01-09,3.78,5,292
12017605,静かな住宅街の中に、近く大きな見次公園がある。駅から7分の場所です。,50272628,Fang,,Itabashi Ku,35.77448,139.69215,Entire home/apt,3700,3,52,2019-09-20,0.89,6,181
12028773,2BR with Room Balcony near Skytree!,27289403,Sora,,Sumida Ku,35.71235,139.81032,Entire home/apt,4157,1,263,2020-12-31,4.50,6,363
12058744,PERFECT LOCATION! #1 SHIBUYA Station-3 min. walk,64593710,Lisa,,Shibuya Ku,35.66145,139.6996,Entire home/apt,18000,1,227,2020-01-01,4.07,2,90
12059238,"Shibuya Sta 3min. #2 completely renovated apart.,",64593710,Lisa,,Shibuya Ku,35.65802,139.7031,Entire home/apt,16000,1,224,2020-01-01,4.03,2,90
12071858,West Shinjuku apt/wifi/elevator/luggage storage,64686470,Cassandra & Mikoto,,Nakano Ku,35.6894,139.67647,Entire home/apt,9000,1,207,2019-11-23,3.55,3,93
12078617,Welcome to DOG&CAT lover/Welcome to SOLO Traveler☺,49971425,Rui,,Setagaya Ku,35.6415,139.64177,Private room,8000,2,36,2020-01-08,0.62,2,87
12103556,9 min to Shibuya 5BR 152sqm 2 car (P) Free Bikes,64889149,Chieko,,Setagaya Ku,35.63509,139.64571,Entire home/apt,27957,5,31,2021-01-12,0.53,1,312
12114227,Stylish condo/Ginza/Tokyo Tower/w wifi (西新橋IT1ビル2F - Room 201),33879810,Itoe,,Minato Ku,35.66793,139.75224,Entire home/apt,14080,1,164,2019-12-30,2.81,10,225
12114562,Cozy apt 3-min from sta. with wifi (西新橋IT1ビル2F - 202),33879810,Itoe,,Minato Ku,35.66749,139.75423,Entire home/apt,12428,1,161,2020-09-11,2.75,10,228
12114845,Stylish condo/Ginza/Tokyo Tower/w wifi (西新橋IT1ビル3F - Room 301),33879810,Itoe,,Minato Ku,35.66897,139.75335,Entire home/apt,7909,1,254,2021-01-19,4.35,10,194
12115193,Condo 3-min from sta. w/ wifi(西新橋IT1ビル3F - 302) Shinbashi,33879810,Itoe,,Minato Ku,35.66869,139.75424,Entire home/apt,12077,1,173,2021-01-07,2.96,10,223
12116383,Stylish condo/Ginza/Tokyo Tower/w wifi (西新橋IT1ビル4F - Room 401),33879810,Itoe,,Minato Ku,35.66776,139.75232,Entire home/apt,7909,1,170,2020-10-29,2.91,10,225
12116722,Cozy apt 3-min from sta. with wifi(西新橋IT1ビル4F - 402) Shinbashi,33879810,Itoe,,Minato Ku,35.66808,139.75369,Entire home/apt,10545,1,184,2020-09-21,3.17,10,232
12117110,Spacious Apt for 6/TokyoTower/Ginza/wifi(西新橋IT1ビル5F) Shinbashi,33879810,Itoe,,Minato Ku,35.66809,139.75392,Entire home/apt,12431,1,244,2021-01-17,4.18,10,231
12117222,Roomy apt 3-min from sta w/wifi(西新橋IT1ビル6F) Shinbashi,33879810,Itoe,,Minato Ku,35.66927,139.75364,Entire home/apt,15817,1,239,2021-01-24,4.10,10,213
12117339,Convenient apt 3-mins from sta/wifi(西新橋IT1ビル7F) Shinbashi,33879810,Itoe,,Minato Ku,35.66872,139.75241,Entire home/apt,18919,1,208,2020-12-30,3.58,10,204
12117412,Top floor apt 3-min from sta w/wifi!(西新橋IT1ビル8F) Shinbashi,33879810,Itoe,,Minato Ku,35.66909,139.75292,Entire home/apt,14763,1,190,2021-01-01,3.26,10,208
12137462,Best budget home in AZABU/ROPPONGI (rental bike!),22797910,Yuko,,Minato Ku,35.64728,139.73601,Entire home/apt,5314,30,23,2020-04-09,0.39,2,0
12137847,"Light, Spacious Shinjuku Garden Apt",63993993,Ryota,,Shinjuku Ku,35.68924,139.71152,Entire home/apt,7075,1,159,2020-01-24,2.71,4,84
12141627,静かな住宅街の中で、近くに大きな見次公園がある。,50272628,Fang,,Itabashi Ku,35.77447,139.69118,Entire home/apt,3000,3,68,2020-11-27,1.16,6,175
12159300,Free Wifi/Nishi-Shinjuku/2Room Max7ppl 5min sta,33410004,Kouichiro,,Shinjuku Ku,35.69013,139.68726,Private room,12500,1,26,2019-12-30,0.44,7,0
12161159,Large condo in Shinjuku,65316201,Sachie,,Shinjuku Ku,35.69968,139.71491,Entire home/apt,11000,2,78,2020-02-01,1.47,1,89
12235749,"15 min to Shibuya!! YOU CAN NOT MISS IT, AWESOME!!",55729426,Misono,,Setagaya Ku,35.60731,139.65299,Entire home/apt,10929,2,112,2020-11-01,2.03,1,160
12261252,FAMILY TYPE APARTMENT - 1 MINU TO GROCERY STORE,16973429,Hirano San,,Taito Ku,35.7223,139.80049,Entire home/apt,8000,5,98,2020-02-21,1.68,2,325
12295122,Nishi Shinjuku Gochome St 3 min☆302,16795060,Rena,,Shinjuku Ku,35.69126,139.68417,Entire home/apt,4510,2,145,2020-12-04,2.61,5,70
12335522,#202 新宿/渋谷　テレワーク/受験生/NURO光 FREE WIFI/感染対策済み/駅近,25370510,Mitsuko,,Shibuya Ku,35.68078,139.6756,Entire home/apt,3000,1,164,2021-01-26,2.93,6,334
12345748,Spacious Apt w/ traditional Japanese room +Wifi,63993993,Ryota,,Shinjuku Ku,35.68928,139.71152,Entire home/apt,10066,1,182,2021-01-01,3.13,4,90
12368269,"Access good for Shibuya , Shinjuku!",66680305,邦明,,Setagaya Ku,35.6634,139.67422,Entire home/apt,4009,1,115,2020-12-20,1.99,2,32
12437871,Sunny Shinjuku Garden Studio Apt.,63993993,Ryota,,Shinjuku Ku,35.68929,139.71153,Entire home/apt,3795,1,154,2020-03-21,2.70,4,71
12438503,Idabashi-Shinjuku：nr Tokyo Daijingu/HomeWifi,67293077,Kimie,,Shinjuku Ku,35.70608,139.74165,Entire home/apt,3600,1,97,2020-12-31,1.74,11,149
12440032,Akihabara near 8 person 2 room!!,32764769,Koichi,,Chiyoda Ku,35.70079,139.76955,Entire home/apt,11500,5,37,2019-12-02,0.67,3,210
12472116,3min to Asakusa St.|New&Clean|Sky-tree|Wifi|1F,57699141,Qiu,,Taito Ku,35.70618,139.79618,Entire home/apt,11571,1,198,2020-03-22,3.55,24,81
12498224,New Double Room in Tokyo: Skytree View 601 C,1174369,Naoki,,Sumida Ku,35.71407,139.80859,Entire home/apt,4032,2,98,2021-01-17,1.72,2,356
12503485,New in Tokyo: Skytree & Asakusa 202,41013044,Aileen,,Sumida Ku,35.71328,139.80963,Entire home/apt,3360,3,140,2021-01-03,2.42,25,342
12522639,[Room-B] 10畳の広々した部屋,67830275,Junko And Hitomi,,Shinagawa Ku,35.60746,139.70281,Private room,6826,1,40,2020-04-08,0.72,7,0
12571527,NEW OPEN!Tokyo House[302]Bright Single room.,50785906,Kasumi,,Koto Ku,35.68497,139.81801,Private room,2099,30,26,2019-11-15,0.47,4,90
12571965,マンスリー昭和古民家 大家族に最適 一軒家 上野浅草寺に近い,67299068,Nanami,,Adachi Ku,35.76308,139.8174,Entire home/apt,3500,1,73,2021-01-02,1.51,2,142
12574174,New Twin Room in Tokyo: Skytree & Asakusa 201,41013044,Aileen,,Sumida Ku,35.71402,139.80911,Entire home/apt,3360,2,67,2021-01-02,1.16,25,348
12579589,[Room-D]  Just a 15 min.by train to Sinagawa&Sibuy,67830275,Junko And Hitomi,,Shinagawa Ku,35.60746,139.70281,Private room,6580,2,25,2020-02-02,0.46,7,0
12592831,New Sunny Large 4Bedroom Home! 1 stop to Ikebukuro,34090833,Sabro,,Toshima Ku,35.73015,139.69624,Entire home/apt,14446,1,183,2021-01-13,3.19,1,28
12593969,Entire House/5BRs+Kitchen Bar/5min walk to Subway/,43914128,Fumihiko,,Koto Ku,35.67888,139.79865,Entire home/apt,12000,1,99,2020-07-26,1.79,1,0
12597472,Wonderfully Located 80sqm Flat in Harajuku,65306500,Taiyo Team,,Shibuya Ku,35.66845,139.70498,Entire home/apt,27143,2,187,2020-12-26,3.24,3,30
12599727,[Room-T] Just a 15 min.by train to Sinagawa&Sibuya,67830275,Junko And Hitomi,,Shinagawa Ku,35.60746,139.70281,Private room,6871,2,73,2020-01-01,1.31,7,27
12611991,New Double Room in Tokyo: Skytree View 702 B,41013044,Aileen,,Sumida Ku,35.7139,139.80875,Entire home/apt,3864,3,148,2021-01-15,2.58,25,354
12618076,GO-TOトラベルキャンペーン対象！最大50%割引、駅から徒歩5分、合宿、親睦会大歓迎！料理器具完備,60897519,Shunketsu,,Edogawa Ku,35.70897,139.90036,Entire home/apt,22326,1,105,2020-12-19,1.88,1,180
12656625,(7) 5ppl 11mins Shinjuku 17 Shibuya. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76111,139.71576,Entire home/apt,2004,3,154,2020-12-15,2.69,6,214
12690014,10 min from Shinjyuku. Free Home&pocket Wifi.7ppl,68240800,Keiko,,Shinjuku Ku,35.68965,139.71678,Entire home/apt,35000,2,183,2020-02-25,3.17,1,253
12692153,NEW OPEN!Tokyo house[303] bright Single room.,50785906,Kasumi,,Koto Ku,35.68403,139.81667,Private room,2999,30,23,2020-03-14,0.42,4,90
12696308,N21西葛西駅 徒歩3分、東京ディズニーランド、東京観光、出張、長期滞在に便利。東西線 葛西駅12分,50785906,Kasumi,,Edogawa Ku,35.66472,139.86187,Entire home/apt,4641,7,32,2020-12-14,0.58,4,91
12726612,渋谷、原宿、代々木公園、明治神宮近くの静かな住宅街。ダブルベッド。トイレシャワー付。１人か２人。,69158380,Toshiko,,Shibuya Ku,35.67287,139.68423,Private room,9800,2,80,2021-01-14,1.87,2,89
12767276,The Japanese style room experience available,65322398,Katsuomi,,Kita Ku,35.75948,139.743,Private room,4981,2,75,2020-12-27,1.51,1,337
12788415,Walk to Asakusa Ueno w/Skytree View #2,50718640,Kentaro & Family,,Taito Ku,35.71659,139.78642,Entire home/apt,19000,1,179,2021-01-01,3.10,5,279
12793587,R101-Skytree徒歩8分、浅草寺上野近い、成田、羽田空港、銀座、皇居、ディズニーランド直通,50705816,Qiong,,Sumida Ku,35.71251,139.81979,Private room,2500,1,133,2021-01-01,2.34,5,68
12800094,Amazing location!Private Apt in Shinjuku Kabukicho,56653460,Taku,,Shinjuku Ku,35.6968,139.70682,Entire home/apt,3193,1,5,2017-08-21,0.09,4,85
12801922,New Double Room in Tokyo: Skytree View 701 B,41013044,Aileen,,Sumida Ku,35.71368,139.81034,Entire home/apt,4032,2,15,2021-01-19,0.26,25,354
12804298,Guest Room Full Moon@nice location,61917467,Shiho,,Itabashi Ku,35.75797,139.69433,Private room,4500,1,52,2020-01-03,0.94,1,179
12815172,Hidden Gem in Central Tokyo - 3 bed rooms,69896140,Ben,,Shinjuku Ku,35.68182,139.72459,Entire home/apt,18800,2,64,2021-01-10,1.18,1,130
12817557,New in Tokyo: Skytree & Asakusa 302,41013044,Aileen,,Sumida Ku,35.71343,139.80901,Entire home/apt,3360,3,102,2021-01-22,1.79,25,354
12837920,2min to Nishi-Sugamo Sta. 13 min to Ikebukuro Sta.,51779608,Taka & Tomo,,Toshima Ku,35.74246,139.729,Entire home/apt,50000,2,143,2020-12-30,2.48,3,332
12842421,"大晶家の個室。距离新宿、涉谷仅13分钟车程的幽静小镇,来体验当地人的生活吧!奥运期间可住7人。",62029756,Jing,,Suginami Ku,35.67101,139.62631,Private room,3000,2,142,2020-02-01,2.51,3,91
12854725,Shinjuku 25 min by ChuoLine. Private room.,57078189,Hiromitsu(Hiro),,Koganei Shi,35.69365,139.5239,Private room,9800,2,111,2020-12-18,1.95,1,0
12874380,[Monthly!]Shinagawa Sta./26㎡/WiFi+FreePocketWiFi,63009173,Res,,Minato Ku,35.62542,139.73484,Entire home/apt,7500,30,73,2020-03-07,1.27,2,183
12880890,COZY APT in SHINJUKU AREA! ROOM C,50788113,Shotaro,,Nakano Ku,35.68826,139.67236,Entire home/apt,3500,31,24,2020-02-09,0.44,3,261
12899094,Twin room 1 stop Shinjyuku,43855091,Rumika,,Shibuya Ku,35.68585,139.68293,Entire home/apt,2543,7,114,2020-12-03,2.00,11,0
12917850,5 min to Station/Shinjuku Area/Shopping street,70850524,香丹,,Shinjuku Ku,35.70045,139.70546,Entire home/apt,20000,1,64,2020-02-09,1.16,1,365
12935159,商店会に近いシェアハウスの一つ部屋,70614399,Wang,,Itabashi Ku,35.75038,139.69781,Private room,6000,1,61,2019-12-29,1.37,3,180
12972960,HOMESTAY TYPE TATAMI & FUTON EXPERIENCE in Tokyo,69345233,Masumi,,Nakano Ku,35.71724,139.63377,Private room,6000,3,48,2019-12-31,0.93,1,180
12990927,Asakusa Temple Three Minutes #202,71575594,Yoshimoto,,Taito Ku,35.71535,139.79272,Entire home/apt,8800,1,122,2020-03-16,2.45,8,365
13006786,No2...  Fresh House Shinjuku!!!,41811392,Ma,,Shinjuku Ku,35.68941,139.72168,Shared room,50000,1,57,2020-01-06,1.02,5,298
13006799,No4... Fresh House Shinjuku!!!,41811392,Ma,,Shinjuku Ku,35.68941,139.72168,Shared room,50000,1,72,2020-01-02,1.26,5,298
13006821,No3...  Fresh House Shinjuku!!!,41811392,Ma,,Shinjuku Ku,35.68941,139.72168,Shared room,50000,1,37,2020-01-03,0.65,5,298
13007848,Yellow Apart Right In Shimokitazawa 2min Walk!!,10705201,D'S Airbnb,,Setagaya Ku,35.66178,139.66842,Entire home/apt,5500,2,172,2020-08-02,3.03,3,81
13020669,No1...Fresh House Shinjuku!!!,41811392,Ma,,Shinjuku Ku,35.68941,139.72168,Shared room,50000,1,84,2019-12-07,1.53,5,298
13031842,Whole house lent. 1min walk from Samezu station.,70847203,裕希,,Shinagawa Ku,35.60403,139.74212,Entire home/apt,7376,3,58,2020-03-10,1.02,3,241
13036902,"3-StoryHouse,8MinFromYamanoteLine,FreePortableWifi",72078193,Tide,,Arakawa Ku,35.72752,139.77905,Entire home/apt,8000,2,147,2020-11-25,2.60,1,254
13037644,near shinjuku! near broadway!,65673396,敬介,,Nakano Ku,35.71205,139.6757,Entire home/apt,10286,2,57,2020-02-24,1.10,1,59
13068085,[Room-E] Just a 15 min.by train to Sinagawa&Sibuya,67830275,Junko And Hitomi,,Shinagawa Ku,35.60746,139.70281,Private room,6371,2,48,2019-11-24,0.94,7,0
13093798,Convenient for Tokyo experience Free wifi#301,67661297,Masahiro,,Koto Ku,35.67989,139.81589,Entire home/apt,7500,2,58,2020-03-09,1.05,3,180
13094509,Convenient for Tokyo experience Free wifi#302,67661297,Masahiro,,Koto Ku,35.68146,139.81621,Private room,8500,2,53,2019-12-31,0.96,3,181
13101505,#2-Shinjuku 3min JR station Private  Room-B,72762295,Hj,,Shinjuku Ku,35.70063,139.7029,Private room,6929,1,247,2020-03-25,4.34,6,340
13121455,3min to Shibuya /Sangen-jaya Sta /Free wifi/Max 4,54600515,Airin,,Setagaya Ku,35.64071,139.66469,Entire home/apt,9529,2,206,2021-01-02,3.69,3,160
13131654,3mins to Asakusa sta.Roof watching TokyoSkyTree402,57699141,Qiu,,Taito Ku,35.70657,139.79568,Entire home/apt,12389,1,151,2020-02-28,2.68,24,38
13174897,#1-Shinjuku 3min JR station Private  Room-A,72762295,Hj,,Shinjuku Ku,35.69905,139.70347,Private room,6929,1,258,2020-03-05,4.55,6,331
13175001,#3-Shinjuku 3min JR station Private  Room-C,72762295,Hj,,Shinjuku Ku,35.70093,139.70383,Private room,6929,1,261,2020-02-23,4.61,6,343
13175130,SALE！Free Wifi☆Cozy town Ueno! MK184,73434559,Akishige,,Taito Ku,35.7185,139.76634,Entire home/apt,7286,1,97,2020-01-13,1.74,1,35
13175988,#4-Shinjuku 3min JR station Private  Room-D,72762295,Hj,,Shinjuku Ku,35.69919,139.70423,Private room,7143,1,264,2020-03-22,4.67,6,341
13178115,Convenient place in Shinjuku + free mobile wifi,73690627,Jonathan & Koichi,,Nakano Ku,35.69244,139.68252,Private room,8250,2,157,2020-11-15,2.80,1,67
13191766,#5-Shinjuku 3min JR station Private  Room-E,72762295,Hj,,Shinjuku Ku,35.70096,139.70223,Private room,7143,1,236,2020-02-25,4.15,6,343
13192901,１０２　Tokyo  House,50785906,Kasumi,,Koto Ku,35.68336,139.81881,Private room,2849,30,13,2020-01-14,0.24,4,0
13193563,#FLShinjuku 3min JR station guesthouse whole floor,72762295,Hj,,Shinjuku Ku,35.70059,139.70274,Entire home/apt,28000,1,3,2018-03-06,0.06,6,328
13226761,"Grapehouse,only for women: ８ min to Shinjuku",46900709,Grapehouse Koenji,,Nakano Ku,35.71019,139.64929,Shared room,3300,1,77,2020-02-01,1.39,4,114
13281991,"Light Breezy Studio Apt, 2 Stops to Shinjuku (#7)",36396507,Yuka,,Shibuya Ku,35.67822,139.67933,Entire home/apt,4669,1,140,2021-01-09,2.47,6,27
13284215,◆Licensed◆5min walk to Asakusa Sta. Huge room,27821041,Kenta,,Taito Ku,35.70773,139.79801,Entire home/apt,20000,3,187,2020-02-22,3.31,2,1
13291457,The NINJA house near Shinjuku,75000681,Shin,,Shibuya Ku,35.68046,139.67266,Entire home/apt,8311,4,139,2020-04-01,2.49,1,30
13340942,Shibuya 10 minutes free Wi-fi Sakurashinmachi (桜新町),75565461,"Seiji ,Yoko",,Setagaya Ku,35.63519,139.64,Entire home/apt,7000,4,76,2019-12-21,1.41,2,252
13363800,"4 minutes from Togoshi station,",42808108,Mie,,Shinagawa Ku,35.61192,139.71749,Entire home/apt,11800,2,61,2020-08-02,1.23,3,364
13397811,Ryogoku 2 mins★Akihabara 3 mins★Tokyo 10 mins★－10,44701299,Smile Home,,Sumida Ku,35.69509,139.79316,Private room,2000,1,126,2020-08-25,2.24,16,139
13400807,ShinjukuTokyo Free Internet＋Pocket Wifi Treehouse！,76275071,Yasu,,Shinjuku Ku,35.71088,139.71213,Entire home/apt,4900,2,171,2020-12-02,3.09,1,87
13403848,House in Chic Sendagaya - Close to Olympic Stadium,70100235,Masahito,,Shibuya Ku,35.6773,139.71083,Entire home/apt,5082,1,121,2020-12-25,2.18,1,58
13419385,Ryogoku 2 mins★Akihabara 3 mins★Tokyo 10 mins★－8,44701299,Smile Home,,Sumida Ku,35.69426,139.79073,Private room,2000,1,133,2020-08-31,2.40,16,160
13419487,Cozy and convenient apartment in Ikejiriohashi .,61184736,Motohiro,,Setagaya Ku,35.64889,139.68047,Entire home/apt,3871,5,44,2020-12-30,0.81,3,364
13442315,★★5F/Japanese Style room / 3min to Asakusa st.,57699141,Qiu,,Taito Ku,35.70677,139.79493,Entire home/apt,12449,1,159,2020-03-07,2.85,24,33
13460656,緑@NEW OPEN! JUJO 2min.cozy place TOKYO:),37983776,Allen&,,Kita Ku,35.76279,139.72131,Private room,2980,3,23,2020-01-01,0.41,3,0
13467531,Heart of Shinjuku 2BR 60㎡ /Free Portable Wifi^^,77021751,Koichi,,Shinjuku Ku,35.69361,139.70849,Entire home/apt,10000,2,166,2020-03-21,3.03,1,0
13471973,#Superb/  beautiful View!/close to Ikebukuro/#402,51963804,Amigo Tokyo,,Toshima Ku,35.71619,139.71738,Entire home/apt,15583,2,105,2020-08-10,1.88,5,49
13483552,花@NEW OPEN! JUJO 2min.cozy place in TOKYO:),37983776,Allen&,,Kita Ku,35.7628,139.72122,Private room,2980,3,34,2020-01-02,0.64,3,5
13488027,大@NEW OPEN! JUJO 2min.cozy place TOKYO:),37983776,Allen&,,Kita Ku,35.76282,139.72131,Private room,3500,2,21,2019-11-28,0.38,3,1
13496408,Contemporary Meguro Riverside Studio,63345781,Yu @ IntheHood,,Meguro Ku,35.63019,139.71109,Entire home/apt,10005,30,82,2020-10-13,1.48,14,40
13497315,Near Shinjuku! 2 br & 4bd + Kitchen Good bz & trip,34016288,Mitomi House,,Shinjuku Ku,35.69057,139.68649,Entire home/apt,14000,2,173,2020-02-17,3.13,5,211
13497745,"☆Tokyo,Akihabara,Ginza by walk,Center of tokyo#302",41516927,Yoshihito,,Chuo Ku,35.68896,139.77823,Private room,4162,1,115,2020-02-24,2.08,16,263
13515509,Ryogoku 2 mins★Akihabara 3 mins★Tokyo 10 mins★－9,44701299,Smile Home,,Sumida Ku,35.69576,139.79152,Private room,2000,1,157,2021-01-03,2.81,16,163
13520390,Shinjuku area: 25㎡ cozy room,61163769,Hiro,,Shinjuku Ku,35.68888,139.7175,Entire home/apt,7429,2,66,2020-02-20,1.21,3,89
13533418,6mins to Shinjuku Sta.! Cozy & Spacious#202,68328352,Midori,,Shinjuku Ku,35.703,139.6948,Entire home/apt,25000,2,134,2020-11-30,2.43,6,207
13533747,小松の家^^,77825696,秦,,Shinjuku Ku,35.70528,139.69918,Private room,26000,2,32,2020-02-12,0.58,1,90
13552076,Real life anime locations in Tokyo ShinjukuShibuya,43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,5500,2,209,2020-12-26,3.73,10,54
13552387,8 min to Asakusa/safe residential area for women,78040849,Yuichi,,Sumida Ku,35.70524,139.80037,Entire home/apt,13500,3,39,2020-02-03,0.70,4,89
13564934,Go toトラベル対象！-3F Town house in Nishiazabu( English),68177676,Anzu,,Minato Ku,35.66138,139.72021,Private room,16647,2,112,2020-03-20,2.18,1,0
